datetime,grid_id,value
2018-10-02T08:00:00Z,E5P9N,7.036363636
2018-10-02T08:00:00Z,H96P6,7.328571429
2018-10-02T08:00:00Z,PG3MI,10.17391304
2018-10-02T08:00:00Z,QJHW4,5.1
2018-10-02T08:00:00Z,WT52R,8.317391304
2018-10-02T08:00:00Z,ZP1FZ,11.06956522
2018-10-02T08:00:00Z,ZZ8JF,2.7
2018-10-02T18:30:00Z,6EIL6,49.44444444
2018-10-02T18:30:00Z,7F1D1,39.10466667
2018-10-02T18:30:00Z,8KNI6,37.2
2018-10-02T18:30:00Z,90S79,54.42857143
2018-10-02T18:30:00Z,A7UCQ,49.92857143
2018-10-02T18:30:00Z,AZJ0Z,73.53846154
2018-10-02T18:30:00Z,D72OT,68.88888889
2018-10-02T18:30:00Z,GVQXS,54.98409091
2018-10-02T18:30:00Z,HM74A,62.14814815
2018-10-02T18:30:00Z,NE7BV,79.70212766
2018-10-02T18:30:00Z,P8JA5,50.025
2018-10-02T18:30:00Z,S77YN,79.4
2018-10-02T18:30:00Z,VYH7U,77.71428571
2018-10-02T18:30:00Z,WZNCR,67.67924528
2018-10-02T18:30:00Z,YHOPV,53.4375
2018-10-03T08:00:00Z,3S31A,5.13
2018-10-03T08:00:00Z,A2FBI,7.052631579
2018-10-03T08:00:00Z,DJN0F,7.147368421
2018-10-03T08:00:00Z,E5P9N,6.973684211
2018-10-03T08:00:00Z,H96P6,6.168421053
2018-10-03T08:00:00Z,PG3MI,7.9
2018-10-03T08:00:00Z,QJHW4,3.752941176
2018-10-03T08:00:00Z,WT52R,7.775
2018-10-03T08:00:00Z,ZP1FZ,10.08
2018-10-03T08:00:00Z,ZZ8JF,2.825
2018-10-03T18:30:00Z,6EIL6,86.40909091
2018-10-03T18:30:00Z,7F1D1,45.82730769
2018-10-03T18:30:00Z,8KNI6,55
2018-10-03T18:30:00Z,90S79,79.46575342
2018-10-03T18:30:00Z,A7UCQ,80
2018-10-03T18:30:00Z,AZJ0Z,96.625
2018-10-03T18:30:00Z,D72OT,115.4285714
2018-10-03T18:30:00Z,GVQXS,85.35
2018-10-03T18:30:00Z,HM74A,193.3972603
2018-10-03T18:30:00Z,NE7BV,132.5454545
2018-10-03T18:30:00Z,P8JA5,92.61764706
2018-10-03T18:30:00Z,S77YN,126.1111111
2018-10-03T18:30:00Z,VYH7U,103.7666667
2018-10-03T18:30:00Z,WZNCR,101.1216216
2018-10-03T18:30:00Z,YHOPV,102.6363636
2018-10-04T08:00:00Z,3S31A,4
2018-10-04T08:00:00Z,A2FBI,2.782608696
2018-10-04T08:00:00Z,DJN0F,4.885714286
2018-10-04T08:00:00Z,E5P9N,4.408695652
2018-10-04T08:00:00Z,H96P6,4.047619048
2018-10-04T08:00:00Z,PG3MI,7.130434783
2018-10-04T08:00:00Z,QJHW4,2.65625
2018-10-04T08:00:00Z,WT52R,6.560869565
2018-10-04T08:00:00Z,ZP1FZ,8.030434783
2018-10-04T08:00:00Z,ZZ8JF,2.405882353
2018-10-04T18:30:00Z,6EIL6,117.3548387
2018-10-04T18:30:00Z,7F1D1,50.9628
2018-10-04T18:30:00Z,8KNI6,102.6666667
2018-10-04T18:30:00Z,90S79,101.238806
2018-10-04T18:30:00Z,A7UCQ,99
2018-10-04T18:30:00Z,AZJ0Z,99.42857143
2018-10-04T18:30:00Z,D72OT,168.5
2018-10-04T18:30:00Z,GVQXS,101.868
2018-10-04T18:30:00Z,HM74A,114.5352113
2018-10-04T18:30:00Z,NE7BV,155.3333333
2018-10-04T18:30:00Z,P8JA5,120.09375
2018-10-04T18:30:00Z,S77YN,109.6666667
2018-10-04T18:30:00Z,VYH7U,116.1176471
2018-10-04T18:30:00Z,WZNCR,135.5571429
2018-10-04T18:30:00Z,YHOPV,99.8
2018-10-05T08:00:00Z,3S31A,6.104347826
2018-10-05T08:00:00Z,A2FBI,8.347826087
2018-10-05T08:00:00Z,DJN0F,6.452173913
2018-10-05T08:00:00Z,E5P9N,8.682608696
2018-10-05T08:00:00Z,H96P6,8.569565217
2018-10-05T08:00:00Z,PG3MI,8.238095238
2018-10-05T08:00:00Z,QJHW4,5.772727273
2018-10-05T08:00:00Z,WT52R,10.13478261
2018-10-05T08:00:00Z,ZP1FZ,10.07826087
2018-10-05T08:00:00Z,ZZ8JF,2.988235294
2018-10-05T18:30:00Z,6EIL6,68.6
2018-10-05T18:30:00Z,7F1D1,36.95461538
2018-10-05T18:30:00Z,8KNI6,78.25
2018-10-05T18:30:00Z,90S79,64.42857143
2018-10-05T18:30:00Z,A7UCQ,64.6
2018-10-05T18:30:00Z,AZJ0Z,54.55555556
2018-10-05T18:30:00Z,D72OT,106.1764706
2018-10-05T18:30:00Z,GVQXS,40.06956522
2018-10-05T18:30:00Z,HM74A,59.38571429
2018-10-05T18:30:00Z,NE7BV,85.59459459
2018-10-05T18:30:00Z,P8JA5,69.34375
2018-10-05T18:30:00Z,S77YN,108.5555556
2018-10-05T18:30:00Z,VYH7U,70.73684211
2018-10-05T18:30:00Z,WZNCR,96.01538462
2018-10-05T18:30:00Z,YHOPV,71.78571429
2018-10-06T08:00:00Z,3S31A,7.658333333
2018-10-06T08:00:00Z,A2FBI,9.523809524
2018-10-06T08:00:00Z,DJN0F,8.00952381
2018-10-06T08:00:00Z,E5P9N,11.48695652
2018-10-06T08:00:00Z,H96P6,12.28095238
2018-10-06T08:00:00Z,PG3MI,13.375
2018-10-06T08:00:00Z,QJHW4,5.9
2018-10-06T08:00:00Z,WT52R,9.941666667
2018-10-06T08:00:00Z,ZP1FZ,12.575
2018-10-06T08:00:00Z,ZZ8JF,3.695238095
2018-10-06T18:30:00Z,6EIL6,76.62790698
2018-10-06T18:30:00Z,8KNI6,76
2018-10-06T18:30:00Z,90S79,71.23943662
2018-10-06T18:30:00Z,A7UCQ,72.55555556
2018-10-06T18:30:00Z,AZJ0Z,93.66666667
2018-10-06T18:30:00Z,GVQXS,56.68709677
2018-10-06T18:30:00Z,HM74A,70.22058824
2018-10-06T18:30:00Z,NE7BV,107.0740741
2018-10-06T18:30:00Z,P8JA5,75.42553191
2018-10-06T18:30:00Z,S77YN,112.4545455
2018-10-06T18:30:00Z,VYH7U,129.1538462
2018-10-06T18:30:00Z,WZNCR,99.98611111
2018-10-06T18:30:00Z,YHOPV,76.73076923
2018-10-07T08:00:00Z,3S31A,9.07
2018-10-07T08:00:00Z,A2FBI,7.95
2018-10-07T08:00:00Z,DJN0F,7.885
2018-10-07T08:00:00Z,E5P9N,9.01
2018-10-07T08:00:00Z,H96P6,11.62
2018-10-07T08:00:00Z,PG3MI,12.65
2018-10-07T08:00:00Z,QJHW4,4.827777778
2018-10-07T08:00:00Z,WT52R,8.725
2018-10-07T08:00:00Z,ZP1FZ,12.38
2018-10-07T08:00:00Z,ZZ8JF,4.411111111
2018-10-07T18:30:00Z,6EIL6,131.3409091
2018-10-07T18:30:00Z,7F1D1,61.895
2018-10-07T18:30:00Z,8KNI6,90.5
2018-10-07T18:30:00Z,90S79,106.5890411
2018-10-07T18:30:00Z,A7UCQ,99.42857143
2018-10-07T18:30:00Z,AZJ0Z,159
2018-10-07T18:30:00Z,D72OT,104.4444444
2018-10-07T18:30:00Z,GVQXS,93.79473684
2018-10-07T18:30:00Z,HM74A,112.8918919
2018-10-07T18:30:00Z,NE7BV,167.0869565
2018-10-07T18:30:00Z,P8JA5,115.8461538
2018-10-07T18:30:00Z,S77YN,187.7777778
2018-10-07T18:30:00Z,VYH7U,145.2962963
2018-10-07T18:30:00Z,WZNCR,143.3521127
2018-10-07T18:30:00Z,YHOPV,142.125
2018-10-08T08:00:00Z,3S31A,9.876470588
2018-10-08T08:00:00Z,A2FBI,9.647058824
2018-10-08T08:00:00Z,DJN0F,9.32
2018-10-08T08:00:00Z,E5P9N,10.91176471
2018-10-08T08:00:00Z,H96P6,11.21764706
2018-10-08T08:00:00Z,PG3MI,13
2018-10-08T08:00:00Z,QJHW4,6.5
2018-10-08T08:00:00Z,WT52R,10.88823529
2018-10-08T08:00:00Z,ZP1FZ,12.50625
2018-10-08T08:00:00Z,ZZ8JF,4.823529412
2018-10-08T18:30:00Z,6EIL6,104.35
2018-10-08T18:30:00Z,8KNI6,111.4
2018-10-08T18:30:00Z,90S79,91.13333333
2018-10-08T18:30:00Z,A7UCQ,97.38461538
2018-10-08T18:30:00Z,AZJ0Z,97.64285714
2018-10-08T18:30:00Z,D72OT,113.2857143
2018-10-08T18:30:00Z,GVQXS,63.95531915
2018-10-08T18:30:00Z,HM74A,91.01298701
2018-10-08T18:30:00Z,NE7BV,135.627907
2018-10-08T18:30:00Z,P8JA5,96.48780488
2018-10-08T18:30:00Z,S77YN,140.875
2018-10-08T18:30:00Z,VYH7U,121.7826087
2018-10-08T18:30:00Z,WZNCR,129.8676471
2018-10-08T18:30:00Z,YHOPV,90.34782609
2018-10-09T08:00:00Z,3S31A,8.936363636
2018-10-09T08:00:00Z,A2FBI,9.818181818
2018-10-09T08:00:00Z,DJN0F,8.681818182
2018-10-09T08:00:00Z,E5P9N,10.66363636
2018-10-09T08:00:00Z,H96P6,12.47272727
2018-10-09T08:00:00Z,PG3MI,11.5
2018-10-09T08:00:00Z,QJHW4,8.372727273
2018-10-09T08:00:00Z,WT52R,9.981818182
2018-10-09T08:00:00Z,ZP1FZ,12.13636364
2018-10-09T08:00:00Z,ZZ8JF,4.342105263
2018-10-09T18:30:00Z,6EIL6,91.93333333
2018-10-09T18:30:00Z,8KNI6,88.2
2018-10-09T18:30:00Z,90S79,86.25373134
2018-10-09T18:30:00Z,A7UCQ,94.8
2018-10-09T18:30:00Z,AZJ0Z,106.5
2018-10-09T18:30:00Z,D72OT,106.3529412
2018-10-09T18:30:00Z,GVQXS,60.45813953
2018-10-09T18:30:00Z,HM74A,80.25423729
2018-10-09T18:30:00Z,NE7BV,137.6153846
2018-10-09T18:30:00Z,P8JA5,89.64
2018-10-09T18:30:00Z,S77YN,93.66666667
2018-10-09T18:30:00Z,VYH7U,147.6470588
2018-10-09T18:30:00Z,WZNCR,96.96969697
2018-10-09T18:30:00Z,YHOPV,87.36363636
2018-10-10T08:00:00Z,3S31A,9.790909091
2018-10-10T08:00:00Z,A2FBI,10
2018-10-10T08:00:00Z,DJN0F,6.5
2018-10-10T08:00:00Z,E5P9N,11.99090909
2018-10-10T08:00:00Z,H96P6,9.955555556
2018-10-10T08:00:00Z,PG3MI,13.18181818
2018-10-10T08:00:00Z,QJHW4,8.37
2018-10-10T08:00:00Z,WT52R,11.17272727
2018-10-10T08:00:00Z,ZP1FZ,11.35454545
2018-10-10T08:00:00Z,ZZ8JF,3.075
2018-10-10T18:30:00Z,6EIL6,66.1
2018-10-10T18:30:00Z,8KNI6,44
2018-10-10T18:30:00Z,90S79,61.2
2018-10-10T18:30:00Z,A7UCQ,59
2018-10-10T18:30:00Z,AZJ0Z,66
2018-10-10T18:30:00Z,D72OT,49.81818182
2018-10-10T18:30:00Z,GVQXS,25.74782609
2018-10-10T18:30:00Z,HM74A,59.85
2018-10-10T18:30:00Z,NE7BV,47.13333333
2018-10-10T18:30:00Z,P8JA5,55.3
2018-10-10T18:30:00Z,S77YN,70.75
2018-10-10T18:30:00Z,VYH7U,48.14285714
2018-10-10T18:30:00Z,WZNCR,70.47619048
2018-10-10T18:30:00Z,YHOPV,37.81818182
2018-10-11T08:00:00Z,3S31A,7.39
2018-10-11T08:00:00Z,A2FBI,8.333333333
2018-10-11T08:00:00Z,DJN0F,8.166666667
2018-10-11T08:00:00Z,E5P9N,9.31
2018-10-11T08:00:00Z,H96P6,8.988888889
2018-10-11T08:00:00Z,PG3MI,8
2018-10-11T08:00:00Z,QJHW4,4.477777778
2018-10-11T08:00:00Z,WT52R,10.69
2018-10-11T08:00:00Z,ZP1FZ,9.86
2018-10-11T08:00:00Z,ZZ8JF,3.38
2018-10-11T18:30:00Z,6EIL6,77.59259259
2018-10-11T18:30:00Z,AZJ0Z,79
2018-10-11T18:30:00Z,D72OT,105.2222222
2018-10-11T18:30:00Z,GVQXS,50.45714286
2018-10-11T18:30:00Z,NE7BV,104.5
2018-10-11T18:30:00Z,P8JA5,83.52
2018-10-11T18:30:00Z,VYH7U,107.6
2018-10-11T18:30:00Z,YHOPV,79.52631579
2018-10-12T08:00:00Z,3S31A,7.628571429
2018-10-12T08:00:00Z,A2FBI,6.315789474
2018-10-12T08:00:00Z,DJN0F,7.219047619
2018-10-12T08:00:00Z,E5P9N,8.947619048
2018-10-12T08:00:00Z,H96P6,7.357142857
2018-10-12T08:00:00Z,PG3MI,9.428571429
2018-10-12T08:00:00Z,QJHW4,4.7125
2018-10-12T08:00:00Z,WT52R,8.557142857
2018-10-12T08:00:00Z,ZP1FZ,9.176190476
2018-10-12T08:00:00Z,ZZ8JF,2.944444444
2018-10-12T18:30:00Z,6EIL6,110.4736842
2018-10-12T18:30:00Z,AZJ0Z,138.25
2018-10-12T18:30:00Z,D72OT,185.5
2018-10-12T18:30:00Z,GVQXS,96.15740741
2018-10-12T18:30:00Z,NE7BV,161.8333333
2018-10-12T18:30:00Z,P8JA5,110.2424242
2018-10-12T18:30:00Z,VYH7U,110.3529412
2018-10-12T18:30:00Z,YHOPV,138.8148148
2018-10-13T08:00:00Z,3S31A,5.841666667
2018-10-13T08:00:00Z,A2FBI,6.208333333
2018-10-13T08:00:00Z,DJN0F,6.613636364
2018-10-13T08:00:00Z,E5P9N,8.145833333
2018-10-13T08:00:00Z,H96P6,9.204166667
2018-10-13T08:00:00Z,PG3MI,7.333333333
2018-10-13T08:00:00Z,QJHW4,5.461904762
2018-10-13T08:00:00Z,WT52R,8.741666667
2018-10-13T08:00:00Z,ZP1FZ,9.622222222
2018-10-13T08:00:00Z,ZZ8JF,2.4
2018-10-13T18:30:00Z,6EIL6,94.26829268
2018-10-13T18:30:00Z,A7UCQ,46
2018-10-13T18:30:00Z,AZJ0Z,99.92857143
2018-10-13T18:30:00Z,D72OT,191.7142857
2018-10-13T18:30:00Z,GVQXS,52.38550725
2018-10-13T18:30:00Z,NE7BV,121.8333333
2018-10-13T18:30:00Z,P8JA5,76.97674419
2018-10-13T18:30:00Z,VYH7U,98.41935484
2018-10-13T18:30:00Z,YHOPV,100.4193548
2018-10-14T08:00:00Z,3S31A,9.004545455
2018-10-14T08:00:00Z,A2FBI,10.38095238
2018-10-14T08:00:00Z,DJN0F,9.566666667
2018-10-14T08:00:00Z,E5P9N,12.40909091
2018-10-14T08:00:00Z,H96P6,9.904761905
2018-10-14T08:00:00Z,PG3MI,11.52380952
2018-10-14T08:00:00Z,QJHW4,6.6
2018-10-14T08:00:00Z,WT52R,16.00952381
2018-10-14T08:00:00Z,ZP1FZ,13.53157895
2018-10-14T08:00:00Z,ZZ8JF,5.340909091
2018-10-14T18:30:00Z,6EIL6,128.7179487
2018-10-14T18:30:00Z,AZJ0Z,142.1176471
2018-10-14T18:30:00Z,D72OT,164.2777778
2018-10-14T18:30:00Z,GVQXS,75.85535714
2018-10-14T18:30:00Z,NE7BV,178.9130435
2018-10-14T18:30:00Z,P8JA5,102.825
2018-10-14T18:30:00Z,S77YN,124.6666667
2018-10-14T18:30:00Z,VYH7U,137.8666667
2018-10-14T18:30:00Z,YHOPV,133.2
2018-10-15T08:00:00Z,3S31A,5.082352941
2018-10-15T08:00:00Z,A2FBI,2.769230769
2018-10-15T08:00:00Z,DJN0F,7.8
2018-10-15T08:00:00Z,E5P9N,3.35625
2018-10-15T08:00:00Z,H96P6,4.288888889
2018-10-15T08:00:00Z,PG3MI,9.526315789
2018-10-15T08:00:00Z,QJHW4,2.291666667
2018-10-15T08:00:00Z,WT52R,6.894736842
2018-10-15T08:00:00Z,ZP1FZ,6.216666667
2018-10-15T08:00:00Z,ZZ8JF,4.375
2018-10-15T18:30:00Z,6EIL6,128
2018-10-15T18:30:00Z,AZJ0Z,152.2352941
2018-10-15T18:30:00Z,D72OT,190.4
2018-10-15T18:30:00Z,GVQXS,77.38135593
2018-10-15T18:30:00Z,NE7BV,224.5185185
2018-10-15T18:30:00Z,P8JA5,117.3333333
2018-10-15T18:30:00Z,S77YN,202.2972973
2018-10-15T18:30:00Z,VYH7U,156.3571429
2018-10-15T18:30:00Z,YHOPV,146.1515152
2018-10-16T08:00:00Z,3S31A,6.589473684
2018-10-16T08:00:00Z,A2FBI,1.8
2018-10-16T08:00:00Z,DJN0F,2.006666667
2018-10-16T08:00:00Z,E5P9N,3.016666667
2018-10-16T08:00:00Z,H96P6,5.12
2018-10-16T08:00:00Z,PG3MI,10.28571429
2018-10-16T08:00:00Z,QJHW4,3.914285714
2018-10-16T08:00:00Z,WT52R,5.542105263
2018-10-16T08:00:00Z,ZP1FZ,5.952380952
2018-10-16T08:00:00Z,ZZ8JF,1.4875
2018-10-16T18:30:00Z,6EIL6,132.5
2018-10-16T18:30:00Z,AZJ0Z,153.15
2018-10-16T18:30:00Z,D72OT,184.3125
2018-10-16T18:30:00Z,GVQXS,34.54
2018-10-16T18:30:00Z,NE7BV,178.5833333
2018-10-16T18:30:00Z,P8JA5,132.8510638
2018-10-16T18:30:00Z,S77YN,167.0588235
2018-10-16T18:30:00Z,VYH7U,197.0645161
2018-10-16T18:30:00Z,YHOPV,150.0526316
2018-10-17T08:00:00Z,3S31A,7.495652174
2018-10-17T08:00:00Z,A2FBI,6.227272727
2018-10-17T08:00:00Z,DJN0F,2.989473684
2018-10-17T08:00:00Z,E5P9N,7.490909091
2018-10-17T08:00:00Z,H96P6,8.034782609
2018-10-17T08:00:00Z,PG3MI,8.869565217
2018-10-17T08:00:00Z,QJHW4,3.5
2018-10-17T08:00:00Z,WT52R,4.38
2018-10-17T08:00:00Z,ZP1FZ,7.838095238
2018-10-17T08:00:00Z,ZZ8JF,3.633333333
2018-10-17T18:30:00Z,6EIL6,123.8444444
2018-10-17T18:30:00Z,7F1D1,85.76285714
2018-10-17T18:30:00Z,AZJ0Z,144.68
2018-10-17T18:30:00Z,D72OT,170.8666667
2018-10-17T18:30:00Z,GVQXS,88.4877551
2018-10-17T18:30:00Z,NE7BV,200
2018-10-17T18:30:00Z,P8JA5,132.2352941
2018-10-17T18:30:00Z,S77YN,225.1785714
2018-10-17T18:30:00Z,VYH7U,196.3870968
2018-10-17T18:30:00Z,YHOPV,146.625
2018-10-18T08:00:00Z,3S31A,8.265
2018-10-18T08:00:00Z,A2FBI,8.933333333
2018-10-18T08:00:00Z,DJN0F,3.291666667
2018-10-18T08:00:00Z,E5P9N,8.675
2018-10-18T08:00:00Z,H96P6,6.605555556
2018-10-18T08:00:00Z,PG3MI,8
2018-10-18T08:00:00Z,QJHW4,2.391666667
2018-10-18T08:00:00Z,WT52R,4.94
2018-10-18T08:00:00Z,ZP1FZ,5.72
2018-10-18T08:00:00Z,ZZ8JF,1.05
2018-10-18T18:30:00Z,6EIL6,172.5116279
2018-10-18T18:30:00Z,8KNI6,152.5454545
2018-10-18T18:30:00Z,90S79,154.2142857
2018-10-18T18:30:00Z,A7UCQ,163
2018-10-18T18:30:00Z,AZJ0Z,164.2608696
2018-10-18T18:30:00Z,D72OT,204.4736842
2018-10-18T18:30:00Z,GVQXS,76.18615385
2018-10-18T18:30:00Z,HM74A,146.7916667
2018-10-18T18:30:00Z,NE7BV,182.7878788
2018-10-18T18:30:00Z,P8JA5,159.3454545
2018-10-18T18:30:00Z,S77YN,182.4444444
2018-10-18T18:30:00Z,VYH7U,176.8636364
2018-10-18T18:30:00Z,WZNCR,168.2142857
2018-10-18T18:30:00Z,YHOPV,162.0625
2018-10-19T08:00:00Z,3S31A,7.278947368
2018-10-19T08:00:00Z,A2FBI,7.2
2018-10-19T08:00:00Z,DJN0F,3.128571429
2018-10-19T08:00:00Z,E5P9N,5.168421053
2018-10-19T08:00:00Z,H96P6,4.763157895
2018-10-19T08:00:00Z,PG3MI,6
2018-10-19T08:00:00Z,QJHW4,3.375
2018-10-19T08:00:00Z,WT52R,4.189473684
2018-10-19T08:00:00Z,ZP1FZ,4.505263158
2018-10-19T08:00:00Z,ZZ8JF,1.2
2018-10-19T18:30:00Z,6EIL6,198.4705882
2018-10-19T18:30:00Z,8KNI6,139.0666667
2018-10-19T18:30:00Z,90S79,129.6842105
2018-10-19T18:30:00Z,A7UCQ,152.6666667
2018-10-19T18:30:00Z,AZJ0Z,180
2018-10-19T18:30:00Z,D72OT,202.4090909
2018-10-19T18:30:00Z,GVQXS,86.36623377
2018-10-19T18:30:00Z,HM74A,147.0526316
2018-10-19T18:30:00Z,NE7BV,228.6470588
2018-10-19T18:30:00Z,P8JA5,163.8421053
2018-10-19T18:30:00Z,S77YN,209.8965517
2018-10-19T18:30:00Z,VYH7U,229
2018-10-19T18:30:00Z,WZNCR,167.0263158
2018-10-19T18:30:00Z,YHOPV,170.8823529
2018-10-20T08:00:00Z,3S31A,8.1375
2018-10-20T08:00:00Z,A2FBI,7.5
2018-10-20T08:00:00Z,DJN0F,5.05
2018-10-20T08:00:00Z,E5P9N,6.664705882
2018-10-20T08:00:00Z,H96P6,5.976470588
2018-10-20T08:00:00Z,PG3MI,8.529411765
2018-10-20T08:00:00Z,QJHW4,2.53
2018-10-20T08:00:00Z,WT52R,3.973333333
2018-10-20T08:00:00Z,ZP1FZ,5.594117647
2018-10-20T08:00:00Z,ZZ8JF,3.75
2018-10-20T18:30:00Z,6EIL6,149.9347826
2018-10-20T18:30:00Z,8KNI6,113.5384615
2018-10-20T18:30:00Z,90S79,116.9210526
2018-10-20T18:30:00Z,A7UCQ,90.5
2018-10-20T18:30:00Z,AZJ0Z,137
2018-10-20T18:30:00Z,D72OT,179.3571429
2018-10-20T18:30:00Z,GVQXS,59.36551724
2018-10-20T18:30:00Z,HM74A,124.6666667
2018-10-20T18:30:00Z,NE7BV,149.8709677
2018-10-20T18:30:00Z,P8JA5,161.9298246
2018-10-20T18:30:00Z,S77YN,169.6551724
2018-10-20T18:30:00Z,VYH7U,175.84
2018-10-20T18:30:00Z,WZNCR,157.475
2018-10-20T18:30:00Z,YHOPV,129.9393939
2018-10-21T08:00:00Z,3S31A,9.073684211
2018-10-21T08:00:00Z,A2FBI,10.57894737
2018-10-21T08:00:00Z,DJN0F,7.394736842
2018-10-21T08:00:00Z,E5P9N,13.35789474
2018-10-21T08:00:00Z,H96P6,11.07368421
2018-10-21T08:00:00Z,PG3MI,13.42105263
2018-10-21T08:00:00Z,QJHW4,4.746666667
2018-10-21T08:00:00Z,WT52R,6.622222222
2018-10-21T08:00:00Z,ZP1FZ,10.48421053
2018-10-21T08:00:00Z,ZZ8JF,4.181818182
2018-10-21T18:30:00Z,6EIL6,148.1025641
2018-10-21T18:30:00Z,8KNI6,99.5
2018-10-21T18:30:00Z,90S79,106.28125
2018-10-21T18:30:00Z,A7UCQ,109.7272727
2018-10-21T18:30:00Z,AZJ0Z,128.6086957
2018-10-21T18:30:00Z,D72OT,173.5333333
2018-10-21T18:30:00Z,GVQXS,49.49677419
2018-10-21T18:30:00Z,HM74A,114.6315789
2018-10-21T18:30:00Z,NE7BV,165.2777778
2018-10-21T18:30:00Z,P8JA5,201.6326531
2018-10-21T18:30:00Z,S77YN,150.1538462
2018-10-21T18:30:00Z,VYH7U,156.7407407
2018-10-21T18:30:00Z,WZNCR,118.6578947
2018-10-21T18:30:00Z,YHOPV,114.5
2018-10-22T08:00:00Z,3S31A,11.84210526
2018-10-22T08:00:00Z,A2FBI,15.63157895
2018-10-22T08:00:00Z,DJN0F,14.85789474
2018-10-22T08:00:00Z,E5P9N,18.34736842
2018-10-22T08:00:00Z,H96P6,20.88947368
2018-10-22T08:00:00Z,PG3MI,18.61111111
2018-10-22T08:00:00Z,QJHW4,12.15263158
2018-10-22T08:00:00Z,WT52R,10.18421053
2018-10-22T08:00:00Z,ZP1FZ,18.34210526
2018-10-22T08:00:00Z,ZZ8JF,6.466666667
2018-10-22T18:30:00Z,6EIL6,125.225
2018-10-22T18:30:00Z,8KNI6,95.75
2018-10-22T18:30:00Z,90S79,105.5151515
2018-10-22T18:30:00Z,A7UCQ,81.125
2018-10-22T18:30:00Z,AZJ0Z,134.4666667
2018-10-22T18:30:00Z,D72OT,170.75
2018-10-22T18:30:00Z,GVQXS,55.3
2018-10-22T18:30:00Z,HM74A,128.6046512
2018-10-22T18:30:00Z,NE7BV,174.76
2018-10-22T18:30:00Z,P8JA5,123.9189189
2018-10-22T18:30:00Z,S77YN,169.6
2018-10-22T18:30:00Z,VYH7U,149.5625
2018-10-22T18:30:00Z,WZNCR,147.3513514
2018-10-22T18:30:00Z,YHOPV,116.76
2018-10-23T08:00:00Z,3S31A,19.36818182
2018-10-23T08:00:00Z,A2FBI,21.63636364
2018-10-23T08:00:00Z,DJN0F,18.75
2018-10-23T08:00:00Z,E5P9N,22.33181818
2018-10-23T08:00:00Z,H96P6,15.91363636
2018-10-23T08:00:00Z,PG3MI,22.04545455
2018-10-23T08:00:00Z,QJHW4,8.886363636
2018-10-23T08:00:00Z,WT52R,13.16315789
2018-10-23T08:00:00Z,ZP1FZ,21.1
2018-10-23T08:00:00Z,ZZ8JF,10.62727273
2018-10-23T18:30:00Z,6EIL6,201.1162791
2018-10-23T18:30:00Z,8KNI6,126.2222222
2018-10-23T18:30:00Z,90S79,166.3055556
2018-10-23T18:30:00Z,A7UCQ,139.4285714
2018-10-23T18:30:00Z,AZJ0Z,231.047619
2018-10-23T18:30:00Z,D72OT,222.4090909
2018-10-23T18:30:00Z,GVQXS,84.22592593
2018-10-23T18:30:00Z,HM74A,180.8
2018-10-23T18:30:00Z,NE7BV,229.0333333
2018-10-23T18:30:00Z,P8JA5,182.7647059
2018-10-23T18:30:00Z,S77YN,239.0967742
2018-10-23T18:30:00Z,VYH7U,178.1666667
2018-10-23T18:30:00Z,WZNCR,182.8064516
2018-10-23T18:30:00Z,YHOPV,211.575
2018-10-24T08:00:00Z,3S31A,15.79545455
2018-10-24T08:00:00Z,A2FBI,19.14285714
2018-10-24T08:00:00Z,DJN0F,16.8
2018-10-24T08:00:00Z,E5P9N,22.26666667
2018-10-24T08:00:00Z,H96P6,14.33157895
2018-10-24T08:00:00Z,PG3MI,20.14285714
2018-10-24T08:00:00Z,QJHW4,8.976190476
2018-10-24T08:00:00Z,WT52R,10.07142857
2018-10-24T08:00:00Z,ZP1FZ,15.2
2018-10-24T08:00:00Z,ZZ8JF,12.94
2018-10-24T18:30:00Z,6EIL6,200.9473684
2018-10-24T18:30:00Z,8KNI6,146.5
2018-10-24T18:30:00Z,90S79,174.2222222
2018-10-24T18:30:00Z,A7UCQ,176.4
2018-10-24T18:30:00Z,AZJ0Z,226.9375
2018-10-24T18:30:00Z,D72OT,192.5833333
2018-10-24T18:30:00Z,GVQXS,71.94615385
2018-10-24T18:30:00Z,HM74A,215.1463415
2018-10-24T18:30:00Z,NE7BV,193.6071429
2018-10-24T18:30:00Z,P8JA5,191.9714286
2018-10-24T18:30:00Z,S77YN,223.7692308
2018-10-24T18:30:00Z,VYH7U,168.8846154
2018-10-24T18:30:00Z,WZNCR,182.2972973
2018-10-24T18:30:00Z,YHOPV,233.0434783
2018-10-25T08:00:00Z,3S31A,16.74347826
2018-10-25T08:00:00Z,A2FBI,18.04761905
2018-10-25T08:00:00Z,DJN0F,16.85714286
2018-10-25T08:00:00Z,E5P9N,20.985
2018-10-25T08:00:00Z,H96P6,16.78095238
2018-10-25T08:00:00Z,PG3MI,24.86956522
2018-10-25T08:00:00Z,QJHW4,10.68571429
2018-10-25T08:00:00Z,WT52R,11.7173913
2018-10-25T08:00:00Z,ZP1FZ,18.36521739
2018-10-25T08:00:00Z,ZZ8JF,5.85
2018-10-25T18:30:00Z,6EIL6,162.5686275
2018-10-25T18:30:00Z,8KNI6,136.047619
2018-10-25T18:30:00Z,90S79,174.0277778
